#,Text,ContentTalkParam
80,"呼哧……呼哧……同伴 被襲擊了！
給你 鑰匙 把門 打開 求救 求救！",4
81,那鑰匙 門的鑰匙！ 求救 求救！,4
82,,0
100,"我是西多妮亞，是冒險者行會的人。
負責管理“行會令”，
發放較為困難、單槍匹馬無法解決的特殊任務。",4
101,"你是第一次接受行會令吧？
這任務必須要冒險者們團結協作才能完成，
是十分特殊的任務。",4
102,"這類任務都很難達成，
非常考驗同伴們的團隊協作。",4
103,"完成任務就可以獲取相應的報酬。
第一次完成該任務時還會獲得額外的報酬。",4
104,"我是西多妮亞，是冒險者行會的人。
負責管理“行會令”，
發放難度較高、單槍匹馬無法解決的特殊任務。",4
105,"但看來你的實力還不是太夠，
想要接受這一帶的任務的話，
你還需要再多加鍛鍊才行。",4
106,"現在還在執行任務，怎麼了？
難道你想要放棄戰鬥，落荒而逃嗎？",4
107,"幹得漂亮，
這是你這次任務的報酬。",4
108,"幹得漂亮。
這次就多給你些報酬吧。",4
109,"喂喂，你的背包已經裝滿了。
這可拿不下報酬了啊。",4
110,"不要急。
大家都有報酬，要一個一個來。",4
111,還要再等一下，同伴還沒到齊。,4
120,"我是特務隊長阿奇姆巴爾特。
負責管理“行會令”，發放這附近的多人特殊任務。",4
121,"你是第一次接受行會令吧？
這任務必須要多位強者合作才能完成，
是十分特殊的任務。",4
122,"每個任務都不是單人就可以完成的。
在任務中，你肯定會體會到隊伍全員的協作是多麼重要。",4
123,"當然，完成任務後的報酬也十分可觀。
特別是第一次完成該任務時，還會獲得額外的報酬。",4
124,"我是特務隊長阿奇姆巴爾特。
負責管理“行會令”，發放這附近的多人特殊任務。",4
125,"現在的你想參與這一帶的特殊任務還太早了。
等你能被稱為強者時再來找我吧。",4
126,在任務中還有空說閒話，你還挺輕鬆的嘛。難道你想要放棄戰鬥，落荒而逃嗎？,4
127,"你們的合作很出色。
這是這次任務的報酬。",4
128,"你們的團隊協作真是漂亮！
為了慶祝你們的勝利，我就多給你們些報酬吧！",4
129,"看來你雖然很能打，卻不怎麼擅長整理行李。
你要整理背包，才有地方放報酬啊。",4
130,"我正在逐次發放報酬……
你不要急，安心等待。",4
131,在部隊全體到齊之前，做好戰鬥準備！,4
132,"我看到了你們的戰鬥。
好吧，允許你們進入下一個訓練。",4
133,"你們的戰鬥真是太精彩了！
好了，前往下一個訓練場地吧！",4
134,好了，戰鬥的時刻到來了……,4
135,"接下來的對手是獨眼狂人……
這可是鬥技場裡十分受歡迎的項目。
好了，快去打倒那傢伙吧！",4
136,"竟然打倒了獨眼狂人，
真是很了不起。",4
137,"不錯嘛，竟然來到了這裡。
下一個試煉，是和卡托佈雷帕斯的戰鬥！
要小心那傢伙的魔眼啊。",4
138,"面對卡托佈雷帕斯竟然也一步都不退讓……
我們這裡的劍鬥士也必須要向你們學習。",4
139,"沒想到冒險者可以來到這裡！
不過，可不要因為是到最後了，就開始放鬆警惕。
下一場比試，是和一群武藝高超的人展開混戰！",4
140,"我的天啊！
那些人可是連我都覺得不好對付的人！
看著你們的激戰，我都開始超興奮了！",4
141,要移動到第二修練區嗎？,4
142,要移動到第三修練區嗎？,4
143,"歡迎、歡迎，人類的勇者。
將獻給雲之祭壇誠心祈禱吧。
任風托起你的身體，讓水清洗你的身軀，向狂笑雲社前進。",4
144,準備好就開始訓練吧。,4
145,"這是給你的獎勵！
把訓練內容記牢後在實戰中鍛鍊吧。",4
146,"哦？你準備好了？
準備好就開始訓練吧。",4
147,"好了讓我們開始訓練吧。
你準備好了嗎？",4
148,"怎麼了，快回去繼續訓練。
還是說你想中止訓練了？",4
149,"咦？訓練還沒結束呢。
莫非你想放棄？",4
150,訓練還沒結束呢，這就要放棄嗎？,4
151,"來，給你這次的獎勵！
今後在實戰中展現你訓練的成果吧。",4
152,"怎樣，都搞清楚了嗎？
今後在實戰中將訓練的成果運用出來吧。",4
153,是否開始訓練？,4
154,是否退出訓練？,4
155,"漂亮，你完成了全部訓練！
來，讓我將達成了最終訓練的證明頒發給你！",4
156,"你的身手可真不賴！
看來是時候把達成了最終訓練的證明交給你了！",4
157,"我就知道你能過關！
來，讓我把達成了最終訓練的證明交給你！",4
158,"幹得漂亮！
一般情況下當你感覺到攻擊來臨的預兆時，
都代表著接下來會有較為沉重的攻擊到來。",4
159,"不注意躲開的話，有時甚至會對你造成致命傷害，
所以千萬要記得好好躲避。",4
160,"辛苦啦！
一般情況下當你感覺到攻擊來臨的預兆時，
都代表著接下來會有較為沉重的攻擊到來。",4
161,"不注意躲開的話，有時甚至會對你造成致命傷害，
所以千萬要記得好好躲避。",4
162,"不錯不錯！
一般情況下當你感覺到攻擊來臨的預兆時，
都代表著接下來會有較為沉重的攻擊到來。",4
163,"不注意躲開的話，有時甚至會對你造成致命傷害，
所以千萬要記得好好躲避。",4
164,"幹得漂亮！
這次讓你訓練的連擊有著大幅提高敵方仇恨的作用。",4
165,"所以遇到單獨的敵人時，
注意使用連擊將仇恨集中到自己身上。",4
166,"幹得漂亮！
連擊可以讓敵人將仇恨集中在自己身上。
這一點你可以通過實戰更加深刻地體會到。",4
167,"作為隊伍中的防護職業，
集中敵人的仇恨是非常重要的工作。",4
168,"幹得漂亮！
當面對數個敵人時，
一定要注意將所有敵人覆蓋在自己的技能有效範圍內。",4
169,"幹得漂亮！
當面對數個敵人時，
可以群拉仇恨的技能會比較有效。",4
170,實戰時記得根據戰況，判斷使用怎樣的方式作戰！,4
171,"幹得漂亮！
當敵人的數量很多時，
從遠處將敵人吸引過來也是一種非常有效的手段。",4
172,"總之要根據戰況進行合理判斷，
猛衝並不是唯一的選擇！",4
173,"幹得漂亮！
敵方出現增員時注意不要驚慌，
穩穩把敵方增員的仇恨也集中到自己身上來！",4
174,"辛苦啦！
一般隊伍中除了你這樣的進攻職業外，
還會有負責承受敵人攻擊的防護職業。",4
175,"在與強敵交戰時，
你和防護職業的配合將成為制勝的關鍵，
這點務必要銘記於心。",4
176,"辛苦啦！
要注意和同伴配合不好的話，
有可能會導致你自己被敵人盯住。",4
177,"所以最好是有意識地配合同伴，
創造出對己方有利的作戰環境！",4
178,"辛苦啦！
如果不注意躲避敵方攻擊的話，
終會落得自己先撲街舔地的下場。",4
179,"所以躲閃是最優先的！
要先躲好攻擊，再努力輸出！",4
180,"辛苦啦！
隊伍中擔當治療師的治療職業和防護職業一樣，都非常重要。",4
181,"我們則是要盡可能發揮出自己的進攻能力，
和防護職業、治療職業配合作戰。",4
182,"辛苦啦！
戰場上戰況瞬息萬變，就比如這次的訓練，
當一些對敵方有利的狀況發生時，儘快將其扭轉才是制勝的關鍵。",4
183,"如果視而不見悶頭硬上，只會導致隊伍陷入苦戰。
因此根據戰況第一時間轉移火力是非常重要的！",4
184,"不錯不錯！
我們這些治療師最重要的任務就是為並肩戰鬥的同伴們治療。",4
185,"所以即使是在攻擊和輔助時，
也要時刻注意同伴的體力是否充足。",4
186,"不錯不錯！
當多位同伴需要治療時，
治療師需要迅速在腦中做出判斷。",4
187,"究竟應該優先為誰治療，誰還能再撐一會。
注意多觀察戰況，將自己的判斷力鍛鍊起來！",4
188,"不錯不錯！
就是有一些狡猾的敵人喜歡攻擊後方的治療師，
記住遇到時不要驚慌，邊調整自己的站位邊進行戰鬥。",4
189,"好了，作為完成訓練的報酬，給予你防護職業的裝備！
如果你還想要進攻職業和治療職業的裝備的話，
可以去找除我之外的其他教官，再次接受這次訓練！",4
190,"好了，作為報酬，給予你進攻職業的裝備！
如果你還想要防護職業和治療職業的裝備的話，
可以去找其他教官，再次接受這次訓練！",4
191,"好了，作為報酬，給予你治療職業的裝備！
如果你還想要防護職業和進攻職業的裝備的話，
可以去找其他教官，再次接受這次訓練！",4
192,"我是受僱於艾因哈特家的飛行員，
負責支援雲冠群島的探索活動
以及向協助者發放報酬。",4
193,如果收集到了委託品，就請交給我吧。,4
194,"委託品確認完畢。
感謝各位冒險者的幫助！",4
195,"感謝您對探索任務做出的貢獻。
雲冠群島是一座充滿了未知生物與資源的寶庫……
如果將來正式開發，一定會帶來巨大的利益。",4
196,"就把我們艾因哈特家開發的試劑送給您吧。
請務必體驗一下效果。",4
197,"唔……我是出於本能的恐懼嗎？
因為害怕回憶起那時發生的事……",5
198,要向希德了解什麼？,4
199,了解博茲雅街道的景觀,4
200,了解帝國軍的動向,4
201,"這個嘛……到處都鋪設著這種藍色的石磚……
除了軍事設施周邊以外，基本上都是那種傳統街道。",5
202,"帝國軍啊……因為在進行著重要的實驗，
所以記得士兵們也都看起來很緊張。",5
203,"聊著聊著我就想起來了……
對了，在這前方我看到了……",5
204,"真是抱歉，雖然我自己也在努力嘗試回憶起來……
但能麻煩你幫我找找有助於刺激我記憶的東西嗎？",5
205,"發現了用舊的武具和魔導兵器的殘骸？
對了！那個時候我……",5
206,"訓練系統訪問成功……
要結束駕駛訓練嗎？",4
207,確定要退出任務嗎？,4
208,"是不是太簡單了？
但是規則很好懂，對吧？
你只需要在前往議事堂的途中，不斷進行戰鬥即可。",4
209,要說什麼？,4
210,你在故意討人嫌嗎？,4
211,真令人不爽……,4
212,"怎麼會呢。
我不是已經說過了嗎？
他們都只是怪物。",4
213,"你居然會在意被自己屠戮的人是何外貌？
我還以為你剷除障礙時從來不顧及其他呢。",4
214,"你還挺遊刃有餘。
這種程度的“怪物”無法傷到你嗎……
還是說你根本就沒有在聽我說什麼呢。
我懂，你是英雄嘛。
想法截然不同，怎麼說都說不通的對手
想必已經遇到過無數次了。
不存在所有人都幸福的完美結局，
同情敵人只會讓自己束手束腳，
你真正需要的……就是將自己的信念貫徹到底。",4
215,不是的，我有時也是能和敵人相互理解的！,4
216,你和我似乎只能走向決裂了,4
217,"那不過是你一廂情願罷了！
不然的話就是褻瀆。
輕易妥協自己的信念就是自我貶低。",4
218,"啊啊，那是當然。
我一定會履行自己的職責。",4
219,"●（しかし、これらの逆境を跳ね返してきた事実……
精神的、肉体的強靭さは目を見張るものがある……
侮れんな……）",4
220,"到此為止的旅程都回顧完了吧？
希望這其中能有一兩個
在你心裡有著重要地位的人。
而對我們無影來說，
想要拯救、不想失去的就是“真人”了。
沒錯，對我來說……
對我……來說……？",4
221,趁機舉起武器,4
222,等他繼續說,4
223,"唔……！
很遺憾，還沒到和你直接戰鬥的時候。
繼續當怪物們的對手吧。",4
224,"……不，沒什麼。
我只想了解你的實力，不需要對話……
繼續戰鬥吧。",4
225,"……不，沒什麼。
我只想了解你的實力，不需要對話……
繼續戰鬥吧。",4
226,"哎呀，不小心中斷掉了……
想像他的行為方式實在是太費力了。",4
227,●無論、必要であればいつまでも。,4
228,●争いをなくすためがんばっている。,4
229,"●所詮、君だって争いたいだけじゃないのか。
あきれるぞ。",4
230,"●君が生きているうちに終わらんだろう。
頭が悪いのか？",4
231,"算了……用這種方法測試你終歸是有限度的。
既然已經到議事堂了，就開始進行下一階段吧。",4
232,"●（この程度の揺さぶりでは、顔色一つ変えないか……
少しは反応してくるものだと思ったのだがな。）",4
233,"只不過，就算是怪物，
對別人來說也可能會是重要的同伴。
僅此而已罷了。",4
234,"自己殺死的怪物對別人來說或許是最重要的同伴……
你完全沒有意識到這一點吧。",4
235,"●未使用●わかるとも、なにせ君は英雄だ。
どうあっても意見が異なる……いくら話しても納得できない……
そんな相手と、もう何度も向き合ってきたのだろう。",4
236,"●未使用●そこには皆が幸せな決着など在り得ない。
斃す相手の事情など、しがらみにしかならない。
必要なのはただ……己の譲れない信念を、護り抜くことだ。",4
237,"我必將完美地達成目的……
這才是艾里迪布斯的職責所在。",4
238,"為此我測試你，傷害你，直至你成為不歸人。
而你的想法和願望……又與我何干。",4
239,"我々アシエンにとっては、それが真なる人なのだよ。
喪われてほしくない、救うべき存在……
そう、私にとっての…………",4
240,私に……とっての…………？,4
241,艾里迪布斯的樣子有些奇怪……,4
242,"太、太好了……
哈、哈……我還以為這裡已經沒有正常人了呢……
正如你所見，我已經動不了了……",7
243,"外面那台魔導死神的……認證金鑰就交給你好了……
雖然腿部傳動系統出了問題無法移動，不過武裝系統應該還能使……",7
244,"麻煩你幫忙突破重圍、呼叫救援，
我會在這裡等待救援的……",7
245,"只要從別的魔導兵器上拿來青磷水箱應該就能再次啟動了。
就拜託你呼叫救援了……",7
246,被控制的帝國兵咽下了最後一口氣……,6
247,調查帝國兵,6
248,默哀,6
249,從被控制的帝國兵身上找到了軍用治療劑！,6
250,為沒能拯救的生命默哀……,6
251,"在該任務戰鬥中，無法發揮平時的戰鬥能力。
因此推薦您在儘量避開戰鬥的同時前往碎璃營地。",6
252,"一旦被敵人發現進入戰鬥狀態後，
便很難擺脫被控制的帝國兵以及魔導兵器的追擊。
特別是魔導兵器十分棘手，以肉身戰鬥是十分危險的。",6
253,"HP可以通過任務指令“軍用治療劑”進行恢復。
雖然使用次數有限制，但是可以從敵軍身上
或殘骸中找到新的，請積極地進行探索。",6
254,要做什麼？,6
255,什麼也沒有找到……,6
256,要是自己的身體，或許就能拯救他了吧……,6
257,"好了，我們就在這裡狩獵吧。
首先需要收集靈蟻禁軍的肉，那是引出奇美拉的誘餌。",4
258,"趁現在趕快熟悉一下奪魂者的戰鬥方式。
收割敵人的靈魂，召喚出化身。",7
259,"奪魂者通過累積靈魂量值，
可以召喚出化身。",6
260,"靈魂量值可以通過以切割為起手的連擊
或直接使用靈魂切片等技能進行累積。",6
261,"能夠熟練使用化身才算是真正的奪魂者。
就讓我來看看你的表現吧。",4
262,"嗚……都是因為受了傷，身體已經不聽使喚了……
麻煩你幫忙突破重圍……呼叫救援過來……拜託了！",7
263,"要是還有需要確認的事項，就趕快趁現在。
如果沒有問題的話，那就開始作戰吧。",4
264,要做什麼？,4
265,確認作戰的詳細內容,4
266,確認特殊技能,4
267,**開始作戰,4
268,確定要開始作戰嗎？,4
269,取消,4
270,"噫……是我錯了，我不該阻礙你們……！
我這就解除障壁，請放我一馬吧！",7
271,要說什麼？,4
272,讓我們過去的話就饒了你,4
273,要不要放過你呢……,4
274,要說什麼？,4
275,繼續前進,4
276,釣魚吧,4
277,要說什麼？,4
278,幫我一下,4
279,讓我想想……,4
280,那你來搭把手吧,4
281,感覺不太對……,4
282,還是請你幫幫忙吧,4
283,怎麼想都不對勁……,4
284,"真是幫大忙了，多謝！
你是聽說有人發出討伐委託，為此過來的嗎？",8
285,"啊，你就是那個拯救了星球的冒險者Player Player？
沒想到能在這見到你！",8
286,"我在這裡檢修翻越山崖的移動裝置，
周圍的動物卻突然襲擊過來。",8
287,"前方一帶似乎也出現了異變，
你們去調查的話，說不定能找到什麼線索。
發佈委託的研究員就在懸崖對面，找她談談吧。",8
288,我要最終確認一下裝置的狀態，請稍等片刻！,8
289,"你就是接受了委託的冒險者吧。
哎呀，沒想到是你接下了這個委託！",8
290,"是這樣的，最近出現了一些沒見過的魔物。
受此影響，島上的動物也開始變得有些奇怪。",8
291,"這扇門裡面的一片區域尤其嚴重。
那些原本性情溫順的生物突然變得凶暴，
我們已經無法進入。",8
292,"為了鎮壓那些狂暴的個體，
調查疑似元凶的外來魔物的痕跡，
我們便發出了委託。",8
293,"如果你們查到了什麼，請告知我們。
拜託了！",8
294,拜託你了！,7
295,要給出魚餌嗎？,7
296,我可是很熟悉這個島的哦？,7
297,來吧！就放心交給我吧！,7
298,別亂懷疑人啊！我可是好人！,7
299,"發佈委託的研究員就在懸崖對面，
你去向她打聽一下詳情吧。",4
300,"因為未知魔物的影響，島上的動物變得有些凶暴。
請務必小心！",4
301,"啊，居然是你們接下了委託！
委託人就是我旁邊的人，和她談談吧。",4
302,"我們就在這裡等候你們的好消息，
麻煩你們調查門對面的區域了。",4
303,"你就將這些傢伙們當做練習對手，
實際試試“牙體勢”和“蛇體勢”這兩種架勢吧。",4
304,"首先用你手裡的對劍擺出牙體勢。
從壹之牙【咬創】或是壹之牙【穿裂】起手
再接到貳之牙系、參之牙系技能……",4
305,"使用牙體勢的戰技壹之牙【咬創】、壹之牙【穿裂】後，
圖示會自動變成下一個連擊技能。",6
306,"連續使用貳之牙系、參之牙系連擊技能後，
便可以使用蛇體勢的能力類的技能蛇尾擊。",6
307,好了，接下來實踐一下牙體勢的各種技能吧。,4
308,"就像剛才試過的那樣，
招式可以從壹之牙起手接上貳之牙系技能最後再到參之牙系技能。
參之牙系技能分為側擊、側裂、背擊、背裂4種。",4
309,"每個技能都有各自不同的最佳使用時機和站位。
首先你先試著分別用這4種不同的參之牙系技能，幹掉眼前的傢伙們吧。",4
310,"參之牙系技能分為參之牙【側擊】、參之牙【側裂】、
參之牙【背擊】、參之牙【背裂】這4種。",6
311,"使用任意的參之牙系技能後，
將會為其他的參之牙系技能附加威力上升效果。",6
312,"之後使用圖示高亮顯示的貳之牙系技能，
就可以接續到威力上升的參之牙系技能。
運用這套連擊施展4種參之牙系技能吧。",6
313,"好了，接下來說明新的連擊技能吧。
面對這種不好對付的對手，比起牙體勢，
將對劍合一的蛇體勢揮舞出的沉重一擊更有效。",4
314,"這次先使出壹之蛇【強碎】
這樣就能使出牙體勢的雙牙連擊和雙牙亂擊！",4
315,"蛇體勢的戰技壹之蛇【強碎】
可以接續到貳之蛇【猛襲】或貳之蛇【疾速】。",6
316,"使用任意一種盤蛇系技能後
都可以接續到牙體勢的能力技
雙牙連擊或雙牙亂擊。",6
317,"在完成這一連串的連擊技能後，
就可以使用蛇體勢的蛇尾擊了！",4
318,"此外將蛇尾術添加到快速鍵，
在使用獠牙系技能後，圖示會自動換成蛇尾擊。",6
319,"用彩繪系魔法描繪彩繪，
用構想系魔法化作現實，
這就是繪靈法師的基本戰鬥方式咕波！",7
320,"你先試試用絨球彩繪魔法，
畫出絨球的彩繪吧咕波！",7
321,"做得好！
接下來將剛才畫好的絨球才會化作現實吧咕波！",7
322,"那裡正好有一個老朽的木人，
你試著用絨球構想將剛才畫出的彩繪化成現實吧咕波！",7
323,"ちょうど、そこに「古びた木人」があるから、
まずは「イマジンポンポン」を試してみるクポ！",7
324,"魔物比我想像得還要多……
先把它們幹掉吧咕波！",4
325,對了，使用調色魔法能將魔力累積到調色盤上咕波。,7
326,"等魔力收集到了，就使出減色混合咕波！
這樣就能使用更強力的調色魔法了咕波！",7
327,"從單體攻擊魔法“火焰之紅”起手的連擊，
釋放完第三段後調色量譜上的調色值會增加。",6
328,"從壹之牙【咬創】或是壹之牙【穿裂】起手，
再不斷使出貳之牙系、貳之牙系技能。",4
329,"在完成這一連串的連擊技能後，
就可以使用蛇體勢的蛇尾擊了！",4
330,"使用牙體勢的戰技壹之牙【咬創】、壹之牙【穿裂】後，
圖示會自動變成下一個連擊技能。",6
331,"像這樣連續使用貳之牙系、參之牙系連擊技能後，
便可以使用蛇體勢的能力類技能蛇尾擊。",6
332,"此外將蛇尾術添加到快速鍵，
在使用參之牙系技能後，圖示會自動換成蛇尾擊。",6
333,"從壹之牙起手接上貳之牙系技能最後再到參之牙系技能。
參之牙系技能分為側擊、側裂、背擊、背裂4種。",4
334,首先你先試著分別用這4種不同的參之牙系技能，幹掉眼前的傢伙吧們。,4
335,"參之牙系技能分為參之牙【側擊】、參之牙【側裂】、
參之牙【背擊】、參之牙【背裂】這4種。",6
336,"使用任意的參之牙系技能後，
將會為其他的參之牙系技能附加威力上升效果。",6
337,"之後使用圖示高亮顯示的貳之牙系技能，
就可以接續到威力上升的參之牙系技能。
運用這套連擊施展4種參之牙系技能吧。",6
338,"面對這種不好對付的對手，比起牙體勢，
將對劍合一的蛇體勢揮舞出的沉重一擊更有效。",4
339,"這次先使出壹之蛇【強碎】
這樣就能使出牙體勢的雙牙連擊和雙牙亂擊！",4
340,"蛇體勢的戰技壹之蛇【強碎】
可以接續到貳之蛇【猛襲】或貳之蛇【疾速】。",6
341,"使用任意一種貳之蛇系技能後
都可以接續到牙體勢的能力技
雙牙連擊或雙牙亂擊。",6
342,你很好地將絨球的彩繪化作了現實呢咕波！,4
343,"接下來試著將翅膀化作現實吧咕波！
首先用翅膀彩繪描繪彩繪吧！",4
344,"準備好翅膀的彩繪之後，
繼續使用翅膀構想使其化為現實咕波！",4
345,"將絨球和翅膀化為現實後，
現在你的腦海中兩種形狀的想像力
正在不斷擴大咕波！",4
346,"如果將它們組合在一起的話……
就能將莫古利化作現實使出相應的技能咕波！",4
347,"那你就趕快來實際來試試……
使用莫古利激流吧！",4
348,好、好吵的聲音咕波……,4
349,"同樣，從範圍攻擊魔法“中火焰之紅”起手的連擊，
釋放完第三段後調色量譜上的調色值也會增加。",6
350,"等調色值累積到50以後，
就可以發動減色混合了。",6
351,"發動減色混合後，可以使用更加強大的調色魔法，
對敵人造成更大傷害。",6
352,"●「サブトラクティブパレット」を使うと、
さらに強力な色魔法「シアンブリザド」、「イエローストーン」、「マゼンタサンダー」が使えるようになります。",6
353,準備好前進了嗎咕波？,4
354,"地下室嗎……
好像有魔物的氣息咕波……",4
355,"以防萬一，
先複習一遍繪靈法師的戰鬥方式吧咕波！",4
356,"怎麼辦……已經沒有靈魂資源了……
要、要是再被殺掉的話我……我就……",9
357,要說什麼？,4
358,慢慢呼吸,4
359,傷得不重吧？,4
360,"哈……呼……哈……
我、我能呼吸……我還活著……",9
361,"嗚，嗯……畢竟摔倒了，還是有點疼。
不過沒什麼大不了的，謝謝你的關心。",9
362,"呼……多虧了你，我冷靜下來了。
剛才我太驚慌了。",9
363,"謝謝你們來救我們！
斯菲茵大人也平安無事，真是太好了！",10
364,要說什麼？,4
365,你沒事吧？,4
366,路上的敵人都被我們清理掉了,4
367,"這點頂多算是擦傷！
所以請你們去救其他的同伴……
救救這座城市的人們吧！",10
368,"噢，太感謝了！
在再次被襲擊前，我們會試著去避難。",10
369,"為什麼會變成這樣……
不過你們來了，我心中有了勇氣！",10
370,"雖然大多數人都去避難了，但還是有很多人沒能逃掉……
機器兵依然在遊蕩，你也小心點。",9
371,,10
372,"嗚嗚……好像身處惡夢中一樣……
靈魂資源竟然都用光了……！",9
373,"我們會殺出重圍的！
你也小心點！",10
374,"Player Player閣下，怎麽了？
你想暫停訓練嗎？",4
375,確定要退出任務嗎？,4
376,"接下來是實戰演練。
只要通過這關就合格了，加油吧！",4
377,"準備好了嗎？
如果沒把握的話，也可以從頭再做一遍基礎訓練。",4
378,**開始實戰演練,4
379,重新開始訓練,4
380,退出任務,4
381,取消,4
382,確定要開始實戰演練嗎？,4
383,確定要重新開始訓練嗎？,4
384,"確定要退出任務嗎？
※本任務在完成實戰演練後才可通關。",4
385,,0
386,,0
387,,0
388,,0
389,,0
390,,0
391,,0
392,,0
393,,0
394,,0
395,,0
396,,0
397,,0
398,,0
399,,0
400,,0
